title,description,full_text,url,source_name,source_url,image_url,published_date,search_query,firm_name,keyword_used,collection_date
Nestle just launched a protein shot for weight loss that helps promote GLP-1 production - qz.com,Nestle just launched a protein shot for weight loss that helps promote GLP-1 production  qz.com,Nestle just launched a protein shot for weight loss that helps promote GLP-1 production  qz.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBpdHhtaGZDejNYQUJLNlJzbU1IMlZVQzZmM1ZwREUtOFg3N2oxT2FnS3NmRzlSUzRYMzlKNW1JYzFjWno1U2cycmJleWNjOVhCOGRPS1ZHOEx3QThWNWFESm5HZktpLXhn?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.597978,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.597978
Nestle's CEO on the Ozempic era: Consumers' nutritional needs are 'shifting' - qz.com,Nestle's CEO on the Ozempic era: Consumers' nutritional needs are 'shifting'  qz.com,Nestle's CEO on the Ozempic era: Consumers' nutritional needs are 'shifting'  qz.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxNRmJ3WllETDhTUXVzUk9HbzkzbkZPOEpKMWdsV2xVUjRTQ3pKY0lLT0lhVGZKSER3S3dkenRiWE1LTjg2bXFCaGVHNl93SXNBQVl2Y0x1emlhYlJwSXpHQzhLSUpJbTV3UkVZOW5oYmM3Uk5fTGprMlBsb18yeEUzdVFCMjdWX0E?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.597981,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.597982
"Ozempic lures people to the doctor, Nestle's GLP-1 'shot,' an FDA Zepbound ruling: Pharma news roundup - qz.com","Ozempic lures people to the doctor, Nestle's GLP-1 'shot,' an FDA Zepbound ruling: Pharma news roundup  qz.com","Ozempic lures people to the doctor, Nestle's GLP-1 'shot,' an FDA Zepbound ruling: Pharma news roundup  qz.com",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1NcHF5TXRKUHM1SXFMS1phZnZ0WUkwSFA5a1Joa0lPTnpNY3RYb3J5djlSN1YxRk03dHZ0dWdYdEl6QVhzanpGOU9mT3hqTlRLVENwZzlIdEk3TlhkRWxEdDdWNA?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.597984,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.597985
Wegovy Obesity Drug Hit Makes Novo Nordisk More Valuable Than Nestle - Bloomberg.com,Wegovy Obesity Drug Hit Makes Novo Nordisk More Valuable Than Nestle  Bloomberg.com,Wegovy Obesity Drug Hit Makes Novo Nordisk More Valuable Than Nestle  Bloomberg.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxPNmVvV2dUQmpIQzRnajBwSDRPT3FFbENudEhnVDFLbFVnY1IyUG02d3Z4b1RLSTVDY20zcktzbUF0U19hdEI2dlRnalp5Uk5DRnJUMmJoeXV5YjRWbll6eVUzMlhtbFA2SWpHcUdrN0pndmFPVDRJcG9BSUw5UVhDUThOeFNudnR1d3FyOFAtOWxQalV1cEFjZlRZVFVZbERZWjByNXEtUUdsTjFLalFwMXNB?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598000,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598000
New Nestle products to complement weight loss medications - Cleveland.com,New Nestle products to complement weight loss medications  Cleveland.com,New Nestle products to complement weight loss medications  Cleveland.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX1VCR0hBYjlhVU5SQzJkVl9VZHVRMDNfRmsxaXA1cUYzaURFQTlwM2lTc0p4N01adl95dFNYQWFKdWp5WWp4TUc5V1lBc2pTaHZCNExZWDUxWWQ5U2JRcUVBeWR6TjVObGt3NnJrb2d5SGtQY2xtTC1oU0tnOXl5Y0VPeUpiRFR6aWN6R1pYVHlxY0dJVEQxc1JHTWg0VGlTWW90ZUN1c03SAbwBQVVfeXFMTUdWYTFCNXlOY00wVEphQlIybDM5cGdOaEM5OUZhNkR4RlZuWnRFN2xvdmFKMVlQcHU2OGhGNk1KQmkwYjl1MHAyRTRqNkpUWHJiaFUyZjduZXRRTF9nUWR6RG9Qdk5ORE5LN01pVmVERlh5MHZYNDNTTFdEU3ZoMXFhWUpBZndwaWxBb1NRSkZNWnc3S19WRWhxUDdnRklRVjFfbEZHQmxYcE5jbDkzU0pOaFprc1VOaVhXeDM?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598006,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598006
Nestle targets weight-loss drug users with new food brand - Benefits and Pensions Monitor,Nestle targets weight-loss drug users with new food brand  Benefits and Pensions Monitor,Nestle targets weight-loss drug users with new food brand  Benefits and Pensions Monitor,https://news.google.com/rss/articles/CBMixAFBVV95cUxNWHhCekgwdUVQTkYtVEYwZ2RSYlFQWTFIRllubzZHWHVJeWVOejllSFh2VUNzSUh6MEJjd3pqT2ZHb2N0OXZfS1FaRHNLbm1VS21SMTdTZ3Z5bDRleGs0amgwMWd4enBXV1pCdUFHeElxOUdnSmd0WjN2QUlwTU5hZHRxR2I3dmp2YVBGMnlidHhxSHdoNThqWllyMHMtbWJaV2NuVjRUN3ZWVUcwZy1FajRnQ001MnZ5VUF2MjRDU2Q2Z2dC?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598012,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598012
Vital Pursuit: Nestle's new line of weight loss foods for GLP-1 users - PreScouter,Vital Pursuit: Nestle's new line of weight loss foods for GLP-1 users  PreScouter,Vital Pursuit: Nestle's new line of weight loss foods for GLP-1 users  PreScouter,https://news.google.com/rss/articles/CBMilwFBVV95cUxQWjJjdU0xRy1Xa0NQTFhicHkwV1R6VHJTOV9aRTFURnZPcG80Uk93cDdUQTdEUFlRdXZEbjh4cDRMSHE1WnVzOUx5a3dtbVhycjdkSFJSNmxWWFcxZWVpZ1NCc09KLXg1U1dRVFBzWWN4WDdmMXJoRUstNEE2V2dOLTBQUGZCUnk1aWFsRmpsY1M2VGlDOVBv?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598015,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598015
Video Nestle to sell food items for WeGovy and Ozempic users - ABC News,Video Nestle to sell food items for WeGovy and Ozempic users  ABC News,Video Nestle to sell food items for WeGovy and Ozempic users  ABC News,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5aYW1xQXFrTXJJSlVKdG4weWQwQW0yV1J1VWZvZnBvRlplYXRpMEV5VHkyZlhpMUNlMzZNVWlnY0pWSHZPZ3lnUDl0OGg?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598018,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598019
Nestle Works on Products to Complement New Weight-Loss Drugs - NDTV Profit,Nestle Works on Products to Complement New Weight-Loss Drugs  NDTV Profit,Nestle Works on Products to Complement New Weight-Loss Drugs  NDTV Profit,https://news.google.com/rss/articles/CBMirgFBVV95cUxPbldkNkJrRWZiQ0tUWlpiWlJ4Nk9xRTVBSmpoM3NYUFZOdEU2bldxQmFmV3l0Y0haeEx1S0RHeTFxaHRUSy11UC04eFliYTBocFVyX0FzWGc3XzBKcU41WHZxcVlxbElmR2dONGlfWHR4Z2JLMUQtUFhHZnhVQThfWHp3aUxDQXBURHExbndZZlJ4S0c2dURaNmlKMWNxQ2ZGRjdKWWJ4UGtVTXhKRHfSAbYBQVVfeXFMTjROSXhlV0ZxZDJkc1ZxMDVvbXVGMFhrSzhrY0NSYWFWbzYyMUZFZDhuTWFYQWRCU0VGOFE3WlJ3YVRxalZSVGVkcTY3YjRYcTdHT21WcUNHVzF1akxQcTNzMm1kTlhNM1NxM3lDZThUV01tck9BRmdZU1g0cC0xajhWMk0zc01sT0c1UEtNMkJqRkRKT3o1c21VdG1PVWc0ckF5OHplSUlCR0NxeTRCOUtUaEFFUFE?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598039,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598040
Food giant Nestle targets 'Ozempic face' by selling skin-boosting collagen supplements alongside protein powders to combat muscle wasting and hair loss caused by weight loss drugs - Daily Mail,Food giant Nestle targets 'Ozempic face' by selling skin-boosting collagen supplements alongside protein powders to combat muscle wasting and hair loss caused by weight loss drugs  Daily Mail,Food giant Nestle targets 'Ozempic face' by selling skin-boosting collagen supplements alongside protein powders to combat muscle wasting and hair loss caused by weight loss drugs  Daily Mail,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOOFl6NDNLNjI2SEhlS0Vlbms0dG1MdmZLdnBkM093ZFF1aXJKaUhGdm9yODMxdFFwa0xGMlFOMElhVVJ3R2pmNzctbk9HU0pSWW1CVG1feEJmajJMVU9MNGVjSHBYVmZJZ2RXSV9YdUVTbGU5a01Ba0JMY2FzVzdYRE1HWWg1SXRpSE9vY2pSd0hmbUpxMW5QSkRtSFpYRjlkWDZNX0twZGlWQdIBrwFBVV95cUxNY3RLaVBHbEhLYWxzRThidDVZTVRjM1VYSTJFV2dDU2d3MDBsMXpqQU5fRHJfR1VWR2wwU1VJTDFBcVMzNnlUZjBrVWlMTlhVYjVUb2VlQ2U4MzhSN1Rva1dSMUlpN2t4ZnV4M2l2UGowZ0J5empLcHE2RlBOQmVQc1NmalBuYUdUV1NaVGZ4aElEWHZhenFMU0tQWExZWFdqNGpjaWN0WEhnRVRQdDRR?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598043,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598043
Nestle tries to cash in on Ozempic users with $5 frozen meals - Daily Mail,Nestle tries to cash in on Ozempic users with $5 frozen meals  Daily Mail,Nestle tries to cash in on Ozempic users with $5 frozen meals  Daily Mail,https://news.google.com/rss/articles/CBMitgFBVV95cUxPNlRYSWlaa25IcUUwWEFkelk0aW51TWFOQlVhQUExUmxTb2F2QnF0RWFHZm9UVUdLNlJUQV9CM1V0aHQ4UzhjbmlFWXFmbmxkR2NNTUx4eVRkTjZwc2pQbTVldTdlNVBSamRnN0xoUVh0Z3NxRkVBb1NIT193V3ByRDFiOEhJX19DczJpN3Z4MFhTUi1ERnhYMlZZZUF4aV9naXdILTNnRkdtSVc5YzNCWFl4Y21tdw?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:09.598046,"""Nestle"" ""Ozempic""",Nestle,Ozempic,2026-04-09 16:22:09.598046
Nestle launches website for individuals on weight loss drugs - Reuters,Nestle launches website for individuals on weight loss drugs  Reuters,Nestle launches website for individuals on weight loss drugs  Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNdTRHUWUyMUg2YnFnLUdoNXVTYXBnekRXNFJtZ0pwSkhIYXMwakZCeUdvZ2dFZzlvSDNObmtuQVJwdGhNbUY1Rnd5RU1haV9IeTFpWGdNUnJLalYtWGlsb0h6ZzZpM3JRZzgzaUh0VFduNDQta09Cam5xbDRHRHliaUZkcmN0blVzWUdtaHBoc1FHaFpQWk9LVUJNY2ZMdnI1YzdJZGhRNEZfcTJLMDJXRUxmb3RsOXhSQjhwSjltU3ItQzA?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:21.411489,"""Nestle"" ""Wegovy""",Nestle,Wegovy,2026-04-09 16:22:21.411491
Nestle launches protein shots for US weight-loss drug users - Reuters,Nestle launches protein shots for US weight-loss drug users  Reuters,Nestle launches protein shots for US weight-loss drug users  Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxQZE5hNTM4WDNIWjc1LWIwaEJ4dmNOUEtpazU4dk16b2NUQzBRVzhQY0VGUy1uTlhWeHVjWGhuV1dEc2M4ekc4c3g3QklGeWNqYVJTMmtZWXE2Y2xfYlJDLVNhRUVyX2ZjNmFzV0x2R0FnS0VBWlBPRUVjUzIyNDVmVlZhUzc4bkh3VTNUSXU5YzZseEtSWFhqUlZDT0VnZ0ZDUGJ0eEUwUnhzZE9qeXQ0dFZMZkZQQjg?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:21.411516,"""Nestle"" ""Wegovy""",Nestle,Wegovy,2026-04-09 16:22:21.411517
Wegovy effect: Nestle launching new products for people using semaglutide jabs - diabetes.co.uk,Wegovy effect: Nestle launching new products for people using semaglutide jabs  diabetes.co.uk,Wegovy effect: Nestle launching new products for people using semaglutide jabs  diabetes.co.uk,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQZzhIWHlfLURrUDM0WXMyaV80eGkxVVl6MVhjMGh1bWNfbmM5a3NSRmo2TWtJTnJKRXRwVEhEUnFJeUlQeXlscFZHTURweU9yWWMyWDJXSHBSVDlOWHpNNDdmZEFrS1lnNEQ1aUVBX3hjeXRXRkhadERIbVBqbmxIZGJDVkIyN3B5dVg5OWt2bXhFa2t5dWZIYUl3UUVremowYmhmeUpOLVhMaVdSLURVNTVwV2lnRlVaaFgyU3VLcXU?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:21.411617,"""Nestle"" ""Wegovy""",Nestle,Wegovy,2026-04-09 16:22:21.411618
"Hims & Hers, Nestle Enter the GLP-1 Race - Athletech News","Hims & Hers, Nestle Enter the GLP-1 Race  Athletech News","Hims & Hers, Nestle Enter the GLP-1 Race  Athletech News",https://news.google.com/rss/articles/CBMiigFBVV95cUxPZ1Jlb2dwbnNieHRUMGMtVVpHMC0xSTljNE15Y0EyaFBrUWZETjRpREVsbEhRbGJEXzNCTjBCSzJfdmppSEM4MjJqWl9ERXFPYXl4dlNEamItMTVaanByUlQzOHlHVmVEcmJtODBEb0FrSU0tNDN5alRGSVhMdC12R1dZb0FNdUkzc0E?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:54.528590,"""Nestle"" ""weight loss drug""",Nestle,weight loss drug,2026-04-09 16:22:54.528591
"Nestle to target American Ozempic, Wegovy users with US$5 pizzas - Global News","Nestle to target American Ozempic, Wegovy users with US$5 pizzas  Global News","Nestle to target American Ozempic, Wegovy users with US$5 pizzas  Global News",https://news.google.com/rss/articles/CBMiekFVX3lxTE5nWFJhc1FaOWZEb2dqMVlaSzhSbHIyV3M2Q2cwVmQzaHEzZWt2ckRvdUVaenRWYllNZnZ5VnMtNFVJM3pJOWZVTDk0QmV3RkxPX3NMQnM5RjhLNGJUTF8zdnJxRVFxU0E5VGNyTThUWHVmZmVjQnVhN1dn?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:22:54.528631,"""Nestle"" ""weight loss drug""",Nestle,weight loss drug,2026-04-09 16:22:54.528631
Nestle products may complement GLP-1 weight-loss drugs - Food Business News,Nestle products may complement GLP-1 weight-loss drugs  Food Business News,Nestle products may complement GLP-1 weight-loss drugs  Food Business News,https://news.google.com/rss/articles/CBMipAFBVV95cUxQdzlfa3VxN05SRmEwVE1qOEhjQzJ4bW51Q3czUVZvMHl3cTdyMXFWMnpjVUNBaHVqT2hXNlFDRm9QT0V4YmhJMEhQMkZ4NTBUNWxOWmZfeGl2bEdWeU83RXR5SkVIeGVHM0RwWWNaWTRSYi1FWTdUQTE3Z0I1ODl1bmdQMkdVeUUwSGc4UHgzZnBYcC03NTYySmZNa3pUM2p4T212dg?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:23:01.637830,"""Nestle"" ""weight loss drugs""",Nestle,weight loss drugs,2026-04-09 16:23:01.637831
Watch Nestle CEO Doesn’t See Weight-Loss Drugs as Threat to Business - Bloomberg.com,Watch Nestle CEO Doesn’t See Weight-Loss Drugs as Threat to Business  Bloomberg.com,Watch Nestle CEO Doesn’t See Weight-Loss Drugs as Threat to Business  Bloomberg.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxPUXhLVHpPUWI3UVpjYXpiQkxNdEdnNzlZWWx4SkNOTXJVMGVZdlBxbUtOeVJJQ0NiM28xVUlWM1lCVzNTQjltS0k4ZThNYUFJdjNZU2QyT25sekhrQnZFN2NvVzR6MlRCSXExdmtlenhJdlczTUdLT2M1c2FfR0FhRko1MDhFY1R4dFlvUjhmeGxpN2lBQndhb3FVQkI3ZHpqTGVGbUVqSDdoWTJGNUg4?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:23:01.637842,"""Nestle"" ""weight loss drugs""",Nestle,weight loss drugs,2026-04-09 16:23:01.637843
Nestle launching weight management brand - Food Business News,Nestle launching weight management brand  Food Business News,Nestle launching weight management brand  Food Business News,https://news.google.com/rss/articles/CBMikgFBVV95cUxPOGV6clpPZnN2VVpmdk9fZGFUN1BpbFZ6Ui1DdmdfRks1WEtQdy02b2I3N1FGZFNIT2RVWGI5WEQ1ajNySWpYSUR5VzJMNnI5XzdvT1hiMFZHc3VkMk12UUNiekdvNnJzcXcxbnpmMUZiWnRaVkJDYzllWkh0c1hyQVR5YlA3b2l5RmtwZUl1R1NaZw?oc=5&hl=en-US&gl=US&ceid=US:en,,,,2026-04-09 16:23:01.637924,"""Nestle"" ""weight loss drugs""",Nestle,weight loss drugs,2026-04-09 16:23:01.637924
