Date,V,C,CG,BAC,CB,PYPL,AXP,DFS,CME,USB,EVR,SPGI,WFC,GS,MCO,MS-PF,JPM,FDS,APAM,MMC,BX,KKR,ARES,MFG,BLK
1972-11-02,,,,,,,0.4308569431304931,,,,,,0.0029277040157467,,,,,,,,,,,,
1972-11-03,,,,,,,0.431741863489151,,,,,,0.0029405448585748,,,,,,,,,,,,
1972-11-06,,,,,,,0.440588891506195,,,,,,0.0029277040157467,,,,,,,,,,,,
1972-11-08,,,,,,,0.4520902335643768,,,,,,0.0029405448585748,,,,,,,,,,,,
1972-11-09,,,,,,,0.4512054324150085,,,,,,0.0029469639994204,,,,,,,,,,,,
1972-11-10,,,,,,,0.4520902335643768,,,,,,0.0029919079970568,,,,,,,,,,,,
1972-11-13,,,,,,,0.4600527584552765,,,,,,0.0029983276035636,,,,,,,,,,,,
1972-11-14,,,,,,,0.4600527584552765,,,,,,0.0029726459179073,,,,,,,,,,,,
1972-11-15,,,,,,,0.4512054324150085,,,,,,0.0029854862950742,,,,,,,,,,,,
1972-11-16,,,,,,,0.4423583149909973,,,,,,0.0029790690168738,,,,,,,,,,,,
1972-11-17,,,,,,,0.4388194382190704,,,,,,0.0029790690168738,,,,,,,,,,,,
1972-11-20,,,,,,,0.431741863489151,,,,,,0.0029598036780953,,,,,,,,,,,,
1972-11-21,,,,,,,0.4343960285186767,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-11-22,,,,,,,0.4388194382190704,,,,,,0.0029662249144166,,,,,,,,,,,,
1972-11-24,,,,,,,0.4450127482414245,,,,,,0.0029790690168738,,,,,,,,,,,,
1972-11-27,,,,,,,0.440588891506195,,,,,,0.0029662249144166,,,,,,,,,,,,
1972-11-28,,,,,,,0.4352805018424988,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-11-29,,,,,,,0.431741863489151,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-11-30,,,,,,,0.431741863489151,,,,,,0.0029405448585748,,,,,,,,,,,,
1972-12-01,,,,,,,0.4423583149909973,,,,,,0.0029598036780953,,,,,,,,,,,,
1972-12-04,,,,,,,0.4520902335643768,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-12-05,,,,,,,0.4538597166538238,,,,,,0.0029662249144166,,,,,,,,,,,,
1972-12-06,,,,,,,0.4520902335643768,,,,,,0.0029469639994204,,,,,,,,,,,,
1972-12-07,,,,,,,0.4520902335643768,,,,,,0.0029598036780953,,,,,,,,,,,,
1972-12-08,,,,,,,0.4494360685348511,,,,,,0.0029469639994204,,,,,,,,,,,,
1972-12-11,,,,,,,0.4476664662361145,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-12-12,,,,,,,0.4450127482414245,,,,,,0.0029469639994204,,,,,,,,,,,,
1972-12-13,,,,,,,0.440588891506195,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-12-14,,,,,,,0.440588891506195,,,,,,0.0029533852357417,,,,,,,,,,,,
1972-12-15,,,,,,,0.4423583149909973,,,,,,0.0029726459179073,,,,,,,,,,,,
1972-12-18,,,,,,,0.4423583149909973,,,,,,0.0029662249144166,,,,,,,,,,,,
1972-12-19,,,,,,,0.4450127482414245,,,,,,0.0029790690168738,,,,,,,,,,,,
1972-12-20,,,,,,,0.4485513567924499,,,,,,0.0029919079970568,,,,,,,,,,,,
1972-12-21,,,,,,,0.4423583149909973,,,,,,0.0030175885185599,,,,,,,,,,,,
1972-12-22,,,,,,,0.4423583149909973,,,,,,0.0029983276035636,,,,,,,,,,,,
1972-12-26,,,,,,,0.440588891506195,,,,,,0.0029983276035636,,,,,,,,,,,,
1972-12-27,,,,,,,0.4512054324150085,,,,,,0.0030175885185599,,,,,,,,,,,,
1972-12-29,,,,,,,0.4582835137844085,,,,,,0.0031459971796721,,,,,,,,,,,,
1973-01-02,,,,,,,0.4627069532871246,,,,,,0.003223042236641,,,,,,,,,,,,
1973-01-03,,,,,,,0.4821706712245941,,,,,,0.0031973575241863,,,,,,,,,,,,
1973-01-04,,,,,,,0.4839399755001068,,,,,,0.003223042236641,,,,,,,,,,,,
1973-01-05,,,,,,,0.4830553233623504,,,,,,0.0032166226301342,,,,,,,,,,,,
1973-01-08,,,,,,,0.4795164763927459,,,,,,0.0031845194753259,,,,,,,,,,,,
1973-01-09,,,,,,,0.4759775996208191,,,,,,0.0031845194753259,,,,,,,,,,,,
1973-01-10,,,,,,,0.4706693291664123,,,,,,0.003223042236641,,,,,,,,,,,,
1973-01-11,,,,,,,0.4777469038963318,,,,,,0.0032744067721068,,,,,,,,,,,,
1973-01-12,,,,,,,0.4795164763927459,,,,,,0.0032744067721068,,,,,,,,,,,,
1973-01-15,,,,,,,0.4777469038963318,,,,,,0.0033000875264406,,,,,,,,,,,,
1973-01-16,,,,,,,0.4777469038963318,,,,,,0.0033129276707768,,,,,,,,,,,,
1973-01-17,,,,,,,0.4759775996208191,,,,,,0.0032423015218228,,,,,,,,,,,,
1973-01-18,,,,,,,0.4839399755001068,,,,,,0.0032487253192812,,,,,,,,,,,,
1973-01-19,,,,,,,0.4927876591682434,,,,,,0.0032487253192812,,,,,,,,,,,,
1973-01-22,,,,,,,0.4874789416790008,,,,,,0.0032808226533234,,,,,,,,,,,,
1973-01-23,,,,,,,0.4874789416790008,,,,,,0.0032551423646509,,,,,,,,,,,,
1973-01-24,,,,,,,0.4653607904911041,,,,,,0.0032744067721068,,,,,,,,,,,,
1973-01-26,,,,,,,0.4582835137844085,,,,,,0.0031716800294816,,,,,,,,,,,,
1973-01-29,,,,,,,0.4467822015285492,,,,,,0.0032168899197131,,,,,,,,,,,,
1973-01-30,,,,,,,0.4512054324150085,,,,,,0.0031652124598622,,,,,,,,,,,,
